ID,Activity,Timestamp,noise
313,Reject application,2018-09-04 10:36:19.063,
313,Assess eligibility,2018-09-04 10:36:19.063,true
313,end_event_Loan application rejected,2018-09-04 11:06:59.279,
313,End,2018-09-04 11:06:59.279,End
314,Start,2018-09-05 01:45:45.150,Start
314,start_event_Loan  application received,2018-09-05 01:45:45.150,
314,Check  application  form completeness,2018-09-05 02:00:16.213,
314,Return application back to applicant,2018-09-05 02:23:56.729,
314,Check  application  form completeness,2018-09-05 02:23:56.729,true
314,Receive updated application,2018-09-05 02:57:26.802,
314,Check  application  form completeness,2018-09-05 04:07:56.036,
314,Check credit history,2018-09-05 04:33:38.637,
314,Assess loan risk,2018-09-05 06:29:23.974,
314,Appraise property,2018-09-05 06:34:59.328,
314,Assess eligibility,2018-09-05 07:31:44.898,
314,Reject application,2018-09-05 16:01:54.588,
314,end_event_Loan application rejected,2018-09-05 16:44:43.615,
314,Check  application  form completeness,2018-09-05 16:44:43.615,true
314,End,2018-09-05 16:44:43.615,End
315,Start,2018-09-05 16:44:43.615,Start
315,Reject application,2018-09-05 16:44:43.615,true
315,start_event_Loan  application received,2018-09-06 22:08:27.863,
315,Check  application  form completeness,2018-09-06 22:28:18.387,
315,Check credit history,2018-09-06 22:44:47.890,
315,Assess loan risk,2018-09-06 23:38:00.169,
315,Receive updated application,2018-09-06 23:38:00.169,true
315,Appraise property,2018-09-07 00:10:54.971,
315,Assess eligibility,2018-09-07 01:19:54.422,
315,Reject application,2018-09-07 03:08:11.069,
315,end_event_Loan application rejected,2018-09-07 03:29:15.432,
315,End,2018-09-07 03:29:15.432,End
316,Start,2018-09-09 13:42:15.031,Start
316,start_event_Loan  application received,2018-09-09 13:42:15.031,
316,Check  application  form completeness,2018-09-09 13:48:00.657,
316,Appraise property,2018-09-09 14:00:20.549,
316,Check credit history,2018-09-09 14:32:15.223,
316,Assess loan risk,2018-09-09 16:39:13.322,
316,Assess eligibility,2018-09-09 17:43:33.869,
316,Reject application,2018-09-09 17:51:09.256,
316,Approve application,2018-09-09 17:51:09.256,true
316,end_event_Loan application rejected,2018-09-09 17:53:23.593,
316,End,2018-09-09 17:53:23.593,End
317,Start,2018-09-10 06:35:36.333,Start
317,start_event_Loan  application received,2018-09-10 06:35:36.333,
317,Check  application  form completeness,2018-09-10 07:07:28.910,
317,Appraise property,2018-09-10 07:34:03.037,
317,Check credit history,2018-09-10 07:49:00.783,
317,Assess loan risk,2018-09-10 10:53:27.710,
317,Assess eligibility,2018-09-10 13:22:18.869,
318,Start,2018-09-10 13:30:51.408,Start
318,start_event_Loan  application received,2018-09-10 13:30:51.408,
317,Check if home insurance quote is requested,2018-09-10 13:34:58.336,
317,Send acceptance pack,2018-09-10 14:13:25.507,
317,Verify repayment agreement,2018-09-10 14:26:27.592,
317,start_event_Loan  application received,2018-09-10 14:26:27.592,true
317,Approve application,2018-09-10 14:37:33.120,
317,end_event_Loan  application approved,2018-09-10 14:50:00.146,
317,End,2018-09-10 14:50:00.146,End
318,Check  application  form completeness,2018-09-10 15:10:02.166,
318,Return application back to applicant,2018-09-10 16:18:21.005,
318,Receive updated application,2018-09-10 16:35:59.500,
318,Check  application  form completeness,2018-09-10 16:57:08.142,
318,Check credit history,2018-09-10 17:31:56.591,
318,Appraise property,2018-09-10 18:10:49.320,
318,Assess loan risk,2018-09-10 18:17:07.608,
318,Return application back to applicant,2018-09-10 18:17:07.608,true
318,Assess eligibility,2018-09-10 18:38:59.593,
318,Reject application,2018-09-10 18:47:40.515,
318,end_event_Loan application rejected,2018-09-10 18:52:12.725,
318,Check  application  form completeness,2018-09-10 18:52:12.725,true
318,End,2018-09-10 18:52:12.725,End
319,Start,2018-09-10 18:52:12.725,Start
319,end_event_Loan application rejected,2018-09-10 18:52:12.725,true
319,start_event_Loan  application received,2018-09-13 02:48:11.317,
319,Check  application  form completeness,2018-09-13 04:12:26.737,
319,end_event_Loan  application canceled,2018-09-13 04:12:26.737,true
319,end_event_Loan  application canceled,2018-09-13 05:22:46.167,true
319,Check credit history,2018-09-13 05:22:46.167,
319,Appraise property,2018-09-13 07:09:00.142,
319,Assess loan risk,2018-09-13 07:55:02.611,
320,start_event_Loan  application received,2018-09-13 08:06:42.511,
319,Assess eligibility,2018-09-13 08:15:33.823,
319,end_event_Loan  application approved,2018-09-13 08:15:33.823,true
320,Check  application  form completeness,2018-09-13 08:28:55.337,
320,Return application back to applicant,2018-09-13 08:31:08.404,
319,Check if home insurance quote is requested,2018-09-13 09:10:58.646,
320,Receive updated application,2018-09-13 09:16:52.761,
319,Send home insurance quote,2018-09-13 09:22:09.855,
321,Start,2018-09-13 09:35:56.460,Start
321,start_event_Loan  application received,2018-09-13 09:35:56.460,
319,Verify repayment agreement,2018-09-13 09:59:32.457,
320,Check  application  form completeness,2018-09-13 10:19:49.449,
319,Approve application,2018-09-13 10:29:38.235,
321,Check  application  form completeness,2018-09-13 10:40:15.527,
320,Start,2018-09-13 10:40:58.193,Start
319,End,2018-09-13 10:40:58.193,End
319,end_event_Loan  application approved,2018-09-13 10:40:58.193,
320,Approve application,2018-09-13 10:40:58.193,true
320,Return application back to applicant,2018-09-13 10:46:27.664,
321,Return application back to applicant,2018-09-13 12:05:34.853,
321,Receive updated application,2018-09-13 12:06:43.004,
321,Check  application  form completeness,2018-09-13 12:32:12.238,
320,Receive updated application,2018-09-13 12:58:47.811,
321,Appraise property,2018-09-13 13:13:43.737,
321,Check credit history,2018-09-13 13:28:45.494,
321,Assess loan risk,2018-09-13 13:48:31.359,
320,Check  application  form completeness,2018-09-13 14:14:58.109,
320,Return application back to applicant,2018-09-13 14:38:04.535,
320,Receive updated application,2018-09-13 14:52:01.390,
320,Check  application  form completeness,2018-09-13 15:12:31.785,
321,Assess eligibility,2018-09-13 15:34:05.373,
321,Receive updated application,2018-09-13 15:34:05.373,true
320,Return application back to applicant,2018-09-13 16:11:02.150,
321,Check if home insurance quote is requested,2018-09-13 16:16:34.813,
320,Receive updated application,2018-09-13 16:36:49.330,
320,Check  application  form completeness,2018-09-13 16:41:16.490,
321,Send home insurance quote,2018-09-13 18:35:05.124,
320,Return application back to applicant,2018-09-13 19:17:18.737,
321,Verify repayment agreement,2018-09-13 20:36:14.563,
321,Approve application,2018-09-13 21:38:53.497,
321,end_event_Loan  application approved,2018-09-13 21:40:35.653,
322,Send home insurance quote,2018-09-13 21:40:35.653,true
322,Start,2018-09-13 21:40:35.653,Start
321,End,2018-09-13 21:40:35.653,End
320,Receive updated application,2018-09-13 22:04:18.149,
320,Check  application  form completeness,2018-09-13 22:32:27.184,
320,Return application back to applicant,2018-09-13 22:36:10.926,
320,Receive updated application,2018-09-14 00:11:39.658,
320,Check  application  form completeness,2018-09-14 01:17:41.357,
320,Appraise property,2018-09-14 01:25:47.594,
320,Check credit history,2018-09-14 03:17:58.975,
320,Assess loan risk,2018-09-14 04:34:15.898,
320,Assess eligibility,2018-09-14 04:48:25.289,
320,Check if home insurance quote is requested,2018-09-14 06:04:07.196,
320,Send home insurance quote,2018-09-14 07:55:29.566,
320,Verify repayment agreement,2018-09-14 08:54:22.358,
320,Cancel application,2018-09-14 09:06:32.112,
320,End,2018-09-14 09:53:42.126,End
320,end_event_Loan  application canceled,2018-09-14 09:53:42.126,
322,start_event_Loan  application received,2018-09-14 10:53:51.397,
322,Check  application  form completeness,2018-09-14 11:33:55.026,
322,Appraise property,2018-09-14 12:54:31.688,
322,Check credit history,2018-09-14 13:08:40.966,
322,Assess loan risk,2018-09-14 14:00:28.197,
322,Assess eligibility,2018-09-14 15:13:55.003,
322,Reject application,2018-09-14 15:34:27.521,
322,End,2018-09-14 16:42:06.036,End
322,end_event_Loan application rejected,2018-09-14 16:42:06.036,
322,Receive updated application,2018-09-14 16:42:06.036,true
323,Start,2018-09-14 20:26:09.939,Start
323,start_event_Loan  application received,2018-09-14 20:26:09.939,
323,Check  application  form completeness,2018-09-14 21:05:45.919,
323,Verify repayment agreement,2018-09-14 21:05:45.919,true
323,Appraise property,2018-09-14 23:00:43.746,
323,Send acceptance pack,2018-09-14 23:00:43.746,true
323,end_event_Loan  application approved,2018-09-14 23:05:56.922,true
323,Check credit history,2018-09-14 23:05:56.922,
323,Assess loan risk,2018-09-14 23:27:12.337,
323,Assess eligibility,2018-09-15 00:37:02.660,
323,Check if home insurance quote is requested,2018-09-15 03:41:51.728,
323,Send home insurance quote,2018-09-15 04:00:37.891,
323,Verify repayment agreement,2018-09-15 04:37:27.552,
323,Cancel application,2018-09-15 04:48:37.793,
324,Check credit history,2018-09-15 05:07:35.766,true
324,Start,2018-09-15 05:07:35.766,Start
323,end_event_Loan  application canceled,2018-09-15 05:07:35.766,
323,End,2018-09-15 05:07:35.766,End
324,start_event_Loan  application received,2018-09-15 23:19:20.165,
324,Check  application  form completeness,2018-09-15 23:21:06.242,
324,Return application back to applicant,2018-09-16 01:15:36.980,
324,Receive updated application,2018-09-16 02:37:40.442,
324,Check  application  form completeness,2018-09-16 03:25:18.423,
324,Appraise property,2018-09-16 03:58:46.016,
324,Check credit history,2018-09-16 04:06:01.657,
324,Assess loan risk,2018-09-16 04:18:13.750,
324,Assess eligibility,2018-09-16 04:29:19.524,
324,start_event_Loan  application received,2018-09-16 04:29:19.524,true
324,Check if home insurance quote is requested,2018-09-16 06:05:48.623,
324,Send acceptance pack,2018-09-16 06:29:48.651,
324,Verify repayment agreement,2018-09-16 07:16:00.931,
324,Cancel application,2018-09-16 07:38:51.586,
324,end_event_Loan  application canceled,2018-09-16 08:57:32.155,
324,End,2018-09-16 08:57:32.155,End
325,Start,2018-09-16 10:50:41.320,Start
325,start_event_Loan  application received,2018-09-16 10:50:41.320,
325,Check  application  form completeness,2018-09-16 11:41:59.119,
325,Check credit history,2018-09-16 11:54:27.623,
325,Assess loan risk,2018-09-16 12:33:50.032,
325,Appraise property,2018-09-16 13:36:44.453,
325,Assess eligibility,2018-09-16 15:07:45.670,
325,Check if home insurance quote is requested,2018-09-16 16:43:54.165,
325,Send home insurance quote,2018-09-16 17:29:36.271,
325,Verify repayment agreement,2018-09-16 18:10:58.236,
325,Approve application,2018-09-16 18:28:36.167,
325,end_event_Loan  application approved,2018-09-16 20:24:59.242,
325,End,2018-09-16 20:24:59.242,End
326,Start,2018-09-18 12:37:48.805,Start
326,start_event_Loan  application received,2018-09-18 12:37:48.805,
326,Check  application  form completeness,2018-09-18 12:54:28.576,
326,Check credit history,2018-09-18 14:16:20.091,
326,Assess loan risk,2018-09-18 14:38:30.111,
326,Appraise property,2018-09-18 18:09:05.473,
326,Assess eligibility,2018-09-18 18:09:45.752,
326,Check if home insurance quote is requested,2018-09-18 18:47:33.275,
326,Send acceptance pack,2018-09-18 19:20:05.177,
326,Verify repayment agreement,2018-09-18 20:43:15.551,
326,Appraise property,2018-09-18 20:43:15.551,true
326,Cancel application,2018-09-18 20:45:19.574,
326,end_event_Loan  application canceled,2018-09-19 00:21:19.661,
326,End,2018-09-19 00:21:19.661,End
327,Start,2018-09-19 21:04:18.467,Start
327,start_event_Loan  application received,2018-09-19 21:04:18.467,
327,Check  application  form completeness,2018-09-19 22:17:09.820,
327,Send home insurance quote,2018-09-19 22:17:09.820,true
327,Return application back to applicant,2018-09-20 01:23:28.889,
327,Receive updated application,2018-09-20 02:10:49.852,
327,Check  application  form completeness,2018-09-20 02:29:55.339,
327,Return application back to applicant,2018-09-20 02:30:23.030,
327,Receive updated application,2018-09-20 04:16:00.611,
327,Check  application  form completeness,2018-09-20 05:02:25.921,
327,Check credit history,2018-09-20 05:28:16.785,
327,Appraise property,2018-09-20 06:25:13.685,
327,Assess loan risk,2018-09-20 07:13:05.865,
327,Assess eligibility,2018-09-20 07:42:37.945,
327,Check if home insurance quote is requested,2018-09-20 08:09:07.258,
327,Send acceptance pack,2018-09-20 09:40:01.494,
327,Verify repayment agreement,2018-09-20 14:45:45.839,
327,Cancel application,2018-09-20 15:05:51.531,
328,end_event_Loan  application approved,2018-09-20 16:13:36.129,true
328,start_event_Loan  application received,2018-09-20 16:13:36.129,
328,Start,2018-09-20 16:13:36.129,Start
328,Check  application  form completeness,2018-09-20 16:32:47.885,
327,End,2018-09-20 16:32:51.890,End
327,Send home insurance quote,2018-09-20 16:32:51.890,true
327,end_event_Loan  application canceled,2018-09-20 16:32:51.890,
328,Check credit history,2018-09-20 16:35:43.572,
328,Assess loan risk,2018-09-20 17:52:50.707,
328,Appraise property,2018-09-20 18:54:15.138,
328,Assess eligibility,2018-09-20 19:23:17.129,
328,Check if home insurance quote is requested,2018-09-20 22:59:40.968,
328,Receive updated application,2018-09-20 22:59:40.968,true
328,Send acceptance pack,2018-09-21 00:32:32.581,
329,start_event_Loan  application received,2018-09-21 01:38:02.356,
329,Start,2018-09-21 01:38:02.356,Start
328,Send acceptance pack,2018-09-21 02:25:12.983,true
328,Verify repayment agreement,2018-09-21 02:25:12.983,
329,Check  application  form completeness,2018-09-21 02:34:13.863,
329,Appraise property,2018-09-21 02:56:28.790,
330,start_event_Loan  application received,2018-09-21 02:58:02.086,
330,Start,2018-09-21 02:58:02.086,Start
329,Check credit history,2018-09-21 03:42:58.567,
328,Cancel application,2018-09-21 03:45:34.543,
330,Check  application  form completeness,2018-09-21 03:46:14.398,
329,Assess loan risk,2018-09-21 03:56:17.151,
329,Assess eligibility,2018-09-21 04:20:38.772,
330,Return application back to applicant,2018-09-21 04:24:10.660,
328,End,2018-09-21 04:24:47.154,End
328,end_event_Loan  application canceled,2018-09-21 04:24:47.154,
330,Appraise property,2018-09-21 04:41:37.275,true
330,Receive updated application,2018-09-21 04:41:37.275,
330,Check  application  form completeness,2018-09-21 04:53:46.845,
329,Reject application,2018-09-21 05:14:08.259,
330,Check credit history,2018-09-21 05:45:26.423,
329,End,2018-09-21 06:07:46.103,End
329,end_event_Loan application rejected,2018-09-21 06:07:46.103,
330,Appraise property,2018-09-21 06:23:10.441,
330,Assess loan risk,2018-09-21 07:17:14.958,
330,Assess eligibility,2018-09-21 08:08:06.620,
330,Check if home insurance quote is requested,2018-09-21 09:31:17.302,
330,Send acceptance pack,2018-09-21 10:50:38.371,
330,Verify repayment agreement,2018-09-21 11:13:29.850,
330,Cancel application,2018-09-21 11:33:34.881,
330,end_event_Loan  application canceled,2018-09-21 11:40:50.997,
330,End,2018-09-21 11:40:50.997,End
331,Start,2018-09-22 18:14:03.185,Start
331,start_event_Loan  application received,2018-09-22 18:14:03.185,
331,Check  application  form completeness,2018-09-22 21:06:55.970,
331,Return application back to applicant,2018-09-22 22:47:38.342,
331,Receive updated application,2018-09-23 00:49:32.674,
331,Check  application  form completeness,2018-09-23 03:01:10.118,
